date,underlying,strike,days_to_expiry,option_type,option_price,spot,risk_free_rate,implied_vol,maturity_years,moneyness
2017-08-11,SPX,2523.02367029184,45,c,42.524315646419154,2193.933626340729,0.03,0.1577197135071063,0.1232876712328767,1.1500000000000008
2017-08-11,SPX,2413.326988974803,45,c,40.67329851299724,2193.933626340729,0.03,0.1508544203791114,0.1232876712328767,1.1000000000000005
2017-08-11,SPX,2413.326988974803,60,c,44.5393983531424,2193.933626340729,0.03,0.143061779989439,0.1643835616438356,1.1000000000000005
2017-08-11,SPX,2523.02367029184,90,c,60.95480211128216,2193.933626340729,0.03,0.1598606498997758,0.2465753424657534,1.1500000000000008
2017-08-11,SPX,2303.6303076577665,45,c,37.47445627131744,2193.933626340729,0.03,0.1389901381621522,0.1232876712328767,1.0500000000000005
2017-08-11,SPX,2742.4170329259127,90,c,60.8725593837294,2193.933626340729,0.03,0.1596449593319988,0.2465753424657534,1.2500000000000007
2017-08-11,SPX,2742.4170329259127,180,c,93.62167042646068,2193.933626340729,0.03,0.1736181148744895,0.4931506849315068,1.2500000000000007
2017-08-11,SPX,2632.720351608876,180,c,86.76022657861874,2193.933626340729,0.03,0.1608938071287181,0.4931506849315068,1.2000000000000006
2017-08-11,SPX,2523.02367029184,180,c,82.73177049977323,2193.933626340729,0.03,0.1534231761617859,0.4931506849315068,1.1500000000000008
2017-08-11,SPX,2413.326988974803,180,c,84.77291457281548,2193.933626340729,0.03,0.1572084064886384,0.4931506849315068,1.1000000000000005
2017-08-11,SPX,2303.6303076577665,180,c,80.24100149737116,2193.933626340729,0.03,0.1488041321219282,0.4931506849315068,1.0500000000000005
2017-08-11,SPX,2193.93362634073,180,c,79.868166297364,2193.933626340729,0.03,0.1481127222775061,0.4931506849315068,1.0000000000000004
2017-08-11,SPX,2084.2369450236934,180,p,88.26638504243459,2193.933626340729,0.03,0.1636869253458873,0.4931506849315068,0.9500000000000004
2017-08-11,SPX,1974.5402637066568,180,p,94.52038464207696,2193.933626340729,0.03,0.1752847489690902,0.4931506849315068,0.9000000000000004
2017-08-11,SPX,1864.84358238962,180,p,85.87696947166265,2193.933626340729,0.03,0.1592558377017608,0.4931506849315068,0.8500000000000002
2017-08-11,SPX,1755.1469010725837,180,p,94.34320071339656,2193.933626340729,0.03,0.174956167567547,0.4931506849315068,0.8000000000000002
2017-08-11,SPX,1645.450219755547,180,p,91.49411152739128,2193.933626340729,0.03,0.1696726312737561,0.4931506849315068,0.7500000000000001
2017-08-11,SPX,1535.7535384385103,180,p,91.04232032602144,2193.933626340729,0.03,0.1688348002850394,0.4931506849315068,0.7
2017-08-11,SPX,2632.720351608876,90,c,55.20724906923648,2193.933626340729,0.03,0.1447870620476253,0.2465753424657534,1.2000000000000006
2017-08-11,SPX,2852.1137142429493,120,c,70.86928887096602,2193.933626340729,0.03,0.160961627706726,0.3287671232876712,1.3000000000000007
2017-08-11,SPX,2632.720351608876,120,c,72.87257660169308,2193.933626340729,0.03,0.1655115880497716,0.3287671232876712,1.2000000000000006
2017-08-11,SPX,2523.02367029184,120,c,72.81619041526203,2193.933626340729,0.03,0.1653835211184857,0.3287671232876712,1.1500000000000008
2017-08-11,SPX,2413.326988974803,120,c,64.52493547768874,2193.933626340729,0.03,0.1465520369630129,0.3287671232876712,1.1000000000000005
2017-08-11,SPX,2303.6303076577665,120,c,73.66215899806878,2193.933626340729,0.03,0.167304924341894,0.3287671232876712,1.0500000000000005
2017-08-11,SPX,2193.93362634073,120,c,63.87708625822567,2193.933626340729,0.03,0.145080611659689,0.3287671232876712,1.0000000000000004
2017-08-11,SPX,2084.2369450236934,120,p,69.99584031401069,2193.933626340729,0.03,0.1589778106868939,0.3287671232876712,0.9500000000000004
2017-08-11,SPX,1974.5402637066568,120,p,76.42966347195156,2193.933626340729,0.03,0.1735906093247487,0.3287671232876712,0.9000000000000004
2017-08-11,SPX,1864.84358238962,120,p,72.67529214666246,2193.933626340729,0.03,0.1650635064123111,0.3287671232876712,0.8500000000000002
2017-08-11,SPX,1755.1469010725837,120,p,80.37682000050144,2193.933626340729,0.03,0.1825555749645959,0.3287671232876712,0.8000000000000002
2017-08-11,SPX,1645.450219755547,120,p,75.51239822162707,2193.933626340729,0.03,0.1715072737913575,0.3287671232876712,0.7500000000000001
2017-08-11,SPX,1535.7535384385103,120,p,74.88506126804275,2193.933626340729,0.03,0.1700824369011022,0.3287671232876712,0.7
2017-08-11,SPX,2852.1137142429493,90,c,66.95712483784126,2193.933626340729,0.03,0.1756023991753153,0.2465753424657534,1.3000000000000007
2017-08-11,SPX,2742.4170329259127,120,c,68.05738168282508,2193.933626340729,0.03,0.1545750932123911,0.3287671232876712,1.2500000000000007
2017-08-11,SPX,2852.1137142429493,180,c,93.52381913457532,2193.933626340729,0.03,0.1734366530744834,0.4931506849315068,1.3000000000000007
2017-08-11,SPX,2193.93362634073,45,c,41.81535010897591,2193.933626340729,0.03,0.1550902098983545,0.1232876712328767,1.0000000000000004
2017-08-11,SPX,1974.5402637066568,45,p,39.753902835177165,2193.933626340729,0.03,0.1474444460926077,0.1232876712328767,0.9000000000000004
2017-08-11,SPX,2852.1137142429493,14,c,20.85862364616389,2193.933626340729,0.03,0.138700023160735,0.038356164383561646,1.3000000000000007
2017-08-11,SPX,2742.4170329259127,14,c,23.852777567908607,2193.933626340729,0.03,0.1586097365405617,0.038356164383561646,1.2500000000000007
2017-08-11,SPX,2632.720351608876,14,c,20.93166767659008,2193.933626340729,0.03,0.1391857315604706,0.038356164383561646,1.2000000000000006
2017-08-11,SPX,2523.02367029184,14,c,23.714772151557057,2193.933626340729,0.03,0.1576920655202215,0.038356164383561646,1.1500000000000008
2017-08-11,SPX,2413.326988974803,14,c,21.897441076642536,2193.933626340729,0.03,0.1456076698066182,0.038356164383561646,1.1000000000000005
2017-08-11,SPX,2303.6303076577665,14,c,20.373758279860898,2193.933626340729,0.03,0.1354758968388417,0.038356164383561646,1.0500000000000005
2017-08-11,SPX,2193.93362634073,14,c,22.884457896682957,2193.933626340729,0.03,0.1521708667903663,0.038356164383561646,1.0000000000000004
2017-08-11,SPX,2084.2369450236934,14,p,20.864262668397146,2193.933626340729,0.03,0.1387375200026947,0.038356164383561646,0.9500000000000004
2017-08-11,SPX,1974.5402637066568,14,p,24.40304056432976,2193.933626340729,0.03,0.1622687263014774,0.038356164383561646,0.9000000000000004
2017-08-11,SPX,1864.84358238962,14,p,22.166255337252267,2193.933626340729,0.03,0.1473951580323508,0.038356164383561646,0.8500000000000002
2017-08-11,SPX,1755.1469010725837,14,p,21.846728864762447,2193.933626340729,0.03,0.1452704574822761,0.038356164383561646,0.8000000000000002
2017-08-11,SPX,1645.450219755547,14,p,23.852191658003264,2193.933626340729,0.03,0.1586058405156455,0.038356164383561646,0.7500000000000001
2017-08-11,SPX,1535.7535384385103,21,p,27.556709066803396,2193.933626340729,0.03,0.1496141284560527,0.057534246575342465,0.7
2017-08-11,SPX,1535.7535384385103,14,p,23.81115876277361,2193.933626340729,0.03,0.1583329910882217,0.038356164383561646,0.7
2017-08-11,SPX,2742.4170329259127,7,c,17.876653074349836,2193.933626340729,0.03,0.1681094376160694,0.019178082191780823,1.2500000000000007
2017-08-11,SPX,2632.720351608876,7,c,14.606897645538169,2193.933626340729,0.03,0.1373611345644027,0.019178082191780823,1.2000000000000006
2017-08-11,SPX,2523.02367029184,7,c,16.669234405033745,2193.933626340729,0.03,0.1567550485913636,0.019178082191780823,1.1500000000000008
2017-08-11,SPX,2413.326988974803,7,c,13.491372359349027,2193.933626340729,0.03,0.1268708975089643,0.019178082191780823,1.1000000000000005
2017-08-11,SPX,2303.6303076577665,7,c,15.330660533156957,2193.933626340729,0.03,0.1441672951750572,0.019178082191780823,1.0500000000000005
2017-08-11,SPX,2193.93362634073,7,c,15.05971518848284,2193.933626340729,0.03,0.1416193646799908,0.019178082191780823,1.0000000000000004
2017-08-11,SPX,2084.2369450236934,7,p,13.843509447038103,2193.933626340729,0.03,0.1301823433108694,0.019178082191780823,0.9500000000000004
2017-08-11,SPX,1974.5402637066568,7,p,14.357364183164258,2193.933626340729,0.03,0.1350145582868634,0.019178082191780823,0.9000000000000004
2017-08-11,SPX,1864.84358238962,7,p,15.374312260968471,2193.933626340729,0.03,0.1445777896553631,0.019178082191780823,0.8500000000000002
2017-08-11,SPX,1755.1469010725837,7,p,16.55532954940823,2193.933626340729,0.03,0.1556839039458136,0.019178082191780823,0.8000000000000002
2017-08-11,SPX,1645.450219755547,7,p,14.982159600954546,2193.933626340729,0.03,0.1408900432488963,0.019178082191780823,0.7500000000000001
2017-08-11,SPX,1535.7535384385103,7,p,16.403382173737565,2193.933626340729,0.03,0.154255012991506,0.019178082191780823,0.7
2017-08-11,SPX,2852.1137142429493,7,c,17.266241482919114,2193.933626340729,0.03,0.1623692160587698,0.019178082191780823,1.3000000000000007
2017-08-11,SPX,1645.450219755547,21,p,27.987028372455104,2193.933626340729,0.03,0.15195046868147,0.057534246575342465,0.7500000000000001
2017-08-11,SPX,2084.2369450236934,45,p,41.43705021368408,2193.933626340729,0.03,0.1536871220367814,0.1232876712328767,0.9500000000000004
2017-08-11,SPX,1864.84358238962,21,p,28.751736882886807,2193.933626340729,0.03,0.1561023141371015,0.057534246575342465,0.8500000000000002
2017-08-11,SPX,1864.84358238962,45,p,39.98948795225514,2193.933626340729,0.03,0.1483182148201523,0.1232876712328767,0.8500000000000002
2017-08-11,SPX,1755.1469010725837,45,p,42.12520387199022,2193.933626340729,0.03,0.1562394358409437,0.1232876712328767,0.8000000000000002
2017-08-11,SPX,1645.450219755547,45,p,47.94874666848875,2193.933626340729,0.03,0.1778385489012726,0.1232876712328767,0.7500000000000001
2017-08-11,SPX,1535.7535384385103,45,p,45.846282937235976,2193.933626340729,0.03,0.1700406579226275,0.1232876712328767,0.7
2017-08-11,SPX,2852.1137142429493,30,c,35.966723958186186,2193.933626340729,0.03,0.1633785952651181,0.0821917808219178,1.3000000000000007
2017-08-11,SPX,2742.4170329259127,30,c,30.959309674165308,2193.933626340729,0.03,0.1406324504512362,0.0821917808219178,1.2500000000000007
2017-08-11,SPX,2632.720351608876,30,c,33.46179029003078,2193.933626340729,0.03,0.1519999513716315,0.0821917808219178,1.2000000000000006
2017-08-11,SPX,1755.1469010725837,21,p,29.63692380638158,2193.933626340729,0.03,0.1609082751739695,0.057534246575342465,0.8000000000000002
2017-08-11,SPX,2413.326988974803,30,c,31.15409516042912,2193.933626340729,0.03,0.1415172621777869,0.0821917808219178,1.1000000000000005
2017-08-11,SPX,2303.6303076577665,30,c,34.139519025286525,2193.933626340729,0.03,0.1550785294724788,0.0821917808219178,1.0500000000000005
2017-08-11,SPX,2193.93362634073,30,c,33.9059542508794,2193.933626340729,0.03,0.15401756309727,0.0821917808219178,1.0000000000000004
2017-08-11,SPX,2084.2369450236934,30,p,30.15693185559837,2193.933626340729,0.03,0.1369876547500275,0.0821917808219178,0.9500000000000004
2017-08-11,SPX,1974.5402637066568,30,p,32.67930299019068,2193.933626340729,0.03,0.148445508214415,0.0821917808219178,0.9000000000000004
2017-08-11,SPX,2523.02367029184,30,c,32.45014489256003,2193.933626340729,0.03,0.1474045591380397,0.0821917808219178,1.1500000000000008
2017-08-11,SPX,1755.1469010725837,30,p,33.13655398651504,2193.933626340729,0.03,0.1505225677083489,0.0821917808219178,0.8000000000000002
2017-08-11,SPX,1864.84358238962,30,p,34.49407268320645,2193.933626340729,0.03,0.1566890870157349,0.0821917808219178,0.8500000000000002
2017-08-11,SPX,1974.5402637066568,21,p,25.332917233242625,2193.933626340729,0.03,0.1375404560795973,0.057534246575342465,0.9000000000000004
2017-08-11,SPX,2084.2369450236934,21,p,26.52628807960241,2193.933626340729,0.03,0.1440196455455872,0.057534246575342465,0.9500000000000004
2017-08-11,SPX,2193.93362634073,21,c,27.02787415023065,2193.933626340729,0.03,0.1467429156799424,0.057534246575342465,1.0000000000000004
2017-08-11,SPX,2413.326988974803,21,c,27.79672203628137,2193.933626340729,0.03,0.150917235120914,0.057534246575342465,1.1000000000000005
2017-08-11,SPX,2303.6303076577665,21,c,23.887635628064647,2193.933626340729,0.03,0.1296935630704187,0.057534246575342465,1.0500000000000005
2017-08-11,SPX,2632.720351608876,21,c,30.30204602730556,2193.933626340729,0.03,0.1645194350246997,0.057534246575342465,1.2000000000000006
2017-08-11,SPX,2742.4170329259127,21,c,27.66872689353292,2193.933626340729,0.03,0.1502223088261052,0.057534246575342465,1.2500000000000007
2017-08-11,SPX,2852.1137142429493,21,c,28.917492668872185,2193.933626340729,0.03,0.1570022549608272,0.057534246575342465,1.3000000000000007
2017-08-11,SPX,1535.7535384385103,30,p,33.607489293184514,2193.933626340729,0.03,0.1526617880875487,0.0821917808219178,0.7
2017-08-11,SPX,1645.450219755547,30,p,33.48728820650121,2193.933626340729,0.03,0.1521157754811604,0.0821917808219178,0.7500000000000001
2017-08-11,SPX,2523.02367029184,21,c,29.9192025007402,2193.933626340729,0.03,0.1624408558872831,0.057534246575342465,1.1500000000000008
2017-08-25,SPX,2736.9269960658025,60,c,55.41138680964836,2189.5415968526413,0.03,0.1783399259483621,0.1643835616438356,1.2500000000000004
2017-08-25,SPX,2846.4040759084346,60,c,55.36651435464994,2189.5415968526413,0.03,0.1781955052658581,0.1643835616438356,1.3000000000000005
2017-08-25,SPX,1532.679117796849,90,p,69.52669756405182,2189.5415968526413,0.03,0.1827071462216736,0.2465753424657534,0.7
2017-08-25,SPX,2408.495756537906,90,c,68.3347435127863,2189.5415968526413,0.03,0.1795748455261968,0.2465753424657534,1.1000000000000003
2017-08-25,SPX,1642.156197639481,90,p,64.56349106177433,2189.5415968526413,0.03,0.1696644830733978,0.2465753424657534,0.75
2017-08-25,SPX,1970.5874371673772,90,p,56.828858612966606,2189.5415968526413,0.03,0.1493388718865106,0.2465753424657534,0.9
2017-08-25,SPX,1861.110357324745,90,p,65.10674688729546,2189.5415968526413,0.03,0.1710920889431836,0.2465753424657534,0.85
2017-08-25,SPX,2080.0645170100097,90,p,68.05406914063246,2189.5415968526413,0.03,0.1788372696690012,0.2465753424657534,0.9500000000000002
2017-08-25,SPX,2189.5415968526418,90,c,71.62991229901453,2189.5415968526413,0.03,0.1882341218379453,0.2465753424657534,1.0000000000000002
2017-08-25,SPX,2299.018676695274,90,c,60.09971350062682,2189.5415968526413,0.03,0.1579342544254132,0.2465753424657534,1.0500000000000003
2017-08-25,SPX,2627.4499162231705,60,c,50.189702282287605,2189.5415968526413,0.03,0.1615340871929769,0.1643835616438356,1.2000000000000004
2017-08-25,SPX,1751.633277482113,90,p,67.36937903686909,2189.5415968526413,0.03,0.1770379928546583,0.2465753424657534,0.8
2017-08-25,SPX,2517.9728363805384,60,c,55.925138499270496,2189.5415968526413,0.03,0.1799934207182692,0.1643835616438356,1.1500000000000004
2017-08-25,SPX,1751.633277482113,60,p,59.61464910112347,2189.5415968526413,0.03,0.191868002557928,0.1643835616438356,0.8
2017-08-25,SPX,2189.5415968526418,60,c,45.09817929389802,2189.5415968526413,0.03,0.1451471695395159,0.1643835616438356,1.0000000000000002
2017-08-25,SPX,2080.0645170100097,60,p,52.32122073574019,2189.5415968526413,0.03,0.1683943169225117,0.1643835616438356,0.9500000000000002
2017-08-25,SPX,1970.5874371673772,60,p,53.70153313128501,2189.5415968526413,0.03,0.1728368119507033,0.1643835616438356,0.9
2017-08-25,SPX,1861.110357324745,60,p,55.217891892621296,2189.5415968526413,0.03,0.177717168223627,0.1643835616438356,0.85
2017-08-25,SPX,1642.156197639481,60,p,49.6913410876076,2189.5415968526413,0.03,0.1599301262803926,0.1643835616438356,0.75
2017-08-25,SPX,1532.679117796849,60,p,53.07153001741576,2189.5415968526413,0.03,0.1708091653758099,0.1643835616438356,0.7
2017-08-25,SPX,2846.4040759084346,45,c,46.75044582312122,2189.5415968526413,0.03,0.1737419483612815,0.1232876712328767,1.3000000000000005
2017-08-25,SPX,2736.9269960658025,45,c,46.67976328284904,2189.5415968526413,0.03,0.1734792658981351,0.1232876712328767,1.2500000000000004
2017-08-25,SPX,2627.4499162231705,45,c,46.93339648299416,2189.5415968526413,0.03,0.1744218606817024,0.1232876712328767,1.2000000000000004
2017-08-25,SPX,2517.9728363805384,45,c,47.05643470627956,2189.5415968526413,0.03,0.174879116227829,0.1232876712328767,1.1500000000000004
2017-08-25,SPX,2408.495756537906,45,c,48.71278076929615,2189.5415968526413,0.03,0.1810347108340887,0.1232876712328767,1.1000000000000003
2017-08-25,SPX,2517.9728363805384,90,c,61.09003461478976,2189.5415968526413,0.03,0.1605366899063317,0.2465753424657534,1.1500000000000004
2017-08-25,SPX,2299.018676695274,60,c,50.33442993315569,2189.5415968526413,0.03,0.1619998888995316,0.1643835616438356,1.0500000000000003
2017-08-25,SPX,2627.4499162231705,90,c,64.00615495851333,2189.5415968526413,0.03,0.1681998760593898,0.2465753424657534,1.2000000000000004
2017-08-25,SPX,2299.018676695274,45,c,38.46932765781393,2189.5415968526413,0.03,0.1429662503049665,0.1232876712328767,1.0500000000000003
2017-08-25,SPX,2846.4040759084346,90,c,70.21349303536815,2189.5415968526413,0.03,0.1845119556689593,0.2465753424657534,1.3000000000000005
2017-08-25,SPX,2846.4040759084346,180,c,104.680697979327,2189.5415968526413,0.03,0.1945160960770158,0.4931506849315068,1.3000000000000005
2017-08-25,SPX,2736.9269960658025,180,c,98.67908560544728,2189.5415968526413,0.03,0.1833639903720544,0.4931506849315068,1.2500000000000004
2017-08-25,SPX,2627.4499162231705,180,c,102.94759509309726,2189.5415968526413,0.03,0.1912956704012547,0.4931506849315068,1.2000000000000004
2017-08-25,SPX,2517.9728363805384,180,c,87.96788196311964,2189.5415968526413,0.03,0.163460593117262,0.4931506849315068,1.1500000000000004
2017-08-25,SPX,2408.495756537906,180,c,96.28078396409084,2189.5415968526413,0.03,0.178907502390059,0.4931506849315068,1.1000000000000003
2017-08-25,SPX,2299.018676695274,180,c,82.2443165741248,2189.5415968526413,0.03,0.1528251501311189,0.4931506849315068,1.0500000000000003
2017-08-25,SPX,2189.5415968526418,180,c,86.46428065513561,2189.5415968526413,0.03,0.1606666238169894,0.4931506849315068,1.0000000000000002
2017-08-25,SPX,2080.0645170100097,180,p,88.22725604303136,2189.5415968526413,0.03,0.1639425581253475,0.4931506849315068,0.9500000000000002
2017-08-25,SPX,1970.5874371673772,180,p,101.34157625387608,2189.5415968526413,0.03,0.1883113903872531,0.4931506849315068,0.9
2017-08-25,SPX,1861.110357324745,180,p,98.43054594717196,2189.5415968526413,0.03,0.1829021577230442,0.4931506849315068,0.85
2017-08-25,SPX,1751.633277482113,180,p,105.47138869947572,2189.5415968526413,0.03,0.1959853456622452,0.4931506849315068,0.8
2017-08-25,SPX,1642.156197639481,180,p,94.74700945142162,2189.5415968526413,0.03,0.1760574656953691,0.4931506849315068,0.75
2017-08-25,SPX,2736.9269960658025,90,c,74.26445852034725,2189.5415968526413,0.03,0.1951573677068483,0.2465753424657534,1.2500000000000004
2017-08-25,SPX,1532.679117796849,180,p,105.4545447094691,2189.5415968526413,0.03,0.1959540464137525,0.4931506849315068,0.7
2017-08-25,SPX,2736.9269960658025,120,c,81.04553987912945,2189.5415968526413,0.03,0.1844436398787073,0.3287671232876712,1.2500000000000004
2017-08-25,SPX,2627.4499162231705,120,c,79.63119323023324,2189.5415968526413,0.03,0.1812248662810273,0.3287671232876712,1.2000000000000004
2017-08-25,SPX,2517.9728363805384,120,c,71.43374430451097,2189.5415968526413,0.03,0.1625690917641945,0.3287671232876712,1.1500000000000004
2017-08-25,SPX,2408.495756537906,120,c,72.97109194765268,2189.5415968526413,0.03,0.1660677913284506,0.3287671232876712,1.1000000000000003
2017-08-25,SPX,2299.018676695274,120,c,71.50496687046463,2189.5415968526413,0.03,0.1627311802557461,0.3287671232876712,1.0500000000000003
2017-08-25,SPX,2189.5415968526418,120,c,76.77223455886815,2189.5415968526413,0.03,0.1747184410737203,0.3287671232876712,1.0000000000000002
2017-08-25,SPX,2080.0645170100097,120,p,81.83814083928372,2189.5415968526413,0.03,0.1862474431019352,0.3287671232876712,0.9500000000000002
2017-08-25,SPX,1970.5874371673772,120,p,80.86989400498508,2189.5415968526413,0.03,0.1840439045643991,0.3287671232876712,0.9
2017-08-25,SPX,1861.110357324745,120,p,74.82527951144178,2189.5415968526413,0.03,0.1702875559668643,0.3287671232876712,0.85
2017-08-25,SPX,1751.633277482113,120,p,81.37664895197163,2189.5415968526413,0.03,0.1851971787246815,0.3287671232876712,0.8
2017-08-25,SPX,1642.156197639481,120,p,79.99283106685075,2189.5415968526413,0.03,0.1820478825630222,0.3287671232876712,0.75
2017-08-25,SPX,1532.679117796849,120,p,87.53817541729617,2189.5415968526413,0.03,0.1992195958764254,0.3287671232876712,0.7
2017-08-25,SPX,2846.4040759084346,120,c,77.8664694604116,2189.5415968526413,0.03,0.1772087035659437,0.3287671232876712,1.3000000000000005
2017-08-25,SPX,2189.5415968526418,45,c,50.178963312730446,2189.5415968526413,0.03,0.1864835874654125,0.1232876712328767,1.0000000000000002
2017-08-25,SPX,2408.495756537906,60,c,52.001582235464376,2189.5415968526413,0.03,0.1673655697686955,0.1643835616438356,1.1000000000000003
2017-08-25,SPX,1970.5874371673772,45,p,45.86076284220984,2189.5415968526413,0.03,0.1704355573353596,0.1232876712328767,0.9
2017-08-25,SPX,2846.4040759084346,14,c,25.529978284591152,2189.5415968526413,0.03,0.170102859802483,0.038356164383561646,1.3000000000000005
2017-08-25,SPX,2736.9269960658025,14,c,27.661958700610235,2189.5415968526413,0.03,0.1843079625943885,0.038356164383561646,1.2500000000000004
2017-08-25,SPX,2627.4499162231705,14,c,26.308155739647752,2189.5415968526413,0.03,0.1752877529921039,0.038356164383561646,1.2000000000000004
2017-08-25,SPX,2517.9728363805384,14,c,24.01530751750505,2189.5415968526413,0.03,0.1600108093405336,0.038356164383561646,1.1500000000000004
2017-08-25,SPX,2408.495756537906,14,c,24.251373913368845,2189.5415968526413,0.03,0.1615836884316189,0.038356164383561646,1.1000000000000003
2017-08-25,SPX,2299.018676695274,14,c,24.18086370861478,2189.5415968526413,0.03,0.1611138882876382,0.038356164383561646,1.0500000000000003
2017-08-25,SPX,2189.5415968526418,14,c,23.4186976128786,2189.5415968526413,0.03,0.1560356766619171,0.038356164383561646,1.0000000000000002
2017-08-25,SPX,2080.0645170100097,14,p,23.59210359245889,2189.5415968526413,0.03,0.1571910577086477,0.038356164383561646,0.9500000000000002
2017-08-25,SPX,1970.5874371673772,14,p,22.775231760905623,2189.5415968526413,0.03,0.1517483490196564,0.038356164383561646,0.9
2017-08-25,SPX,1861.110357324745,14,p,25.51314738551864,2189.5415968526413,0.03,0.1699907177538934,0.038356164383561646,0.85
2017-08-25,SPX,1751.633277482113,14,p,27.352622530281185,2189.5415968526413,0.03,0.1822468967122809,0.038356164383561646,0.8
2017-08-25,SPX,1642.156197639481,14,p,26.74748863271869,2189.5415968526413,0.03,0.1782149697990907,0.038356164383561646,0.75
2017-08-25,SPX,1532.679117796849,21,p,29.75679108020972,2189.5415968526413,0.03,0.1618831460959894,0.057534246575342465,0.7
2017-08-25,SPX,1532.679117796849,14,p,25.438771209644493,2189.5415968526413,0.03,0.1694951591570026,0.038356164383561646,0.7
2017-08-25,SPX,2736.9269960658025,7,c,19.559110138202776,2189.5415968526413,0.03,0.1842999679849469,0.019178082191780823,1.2500000000000004
2017-08-25,SPX,2627.4499162231705,7,c,17.299362313865473,2189.5415968526413,0.03,0.1630070027765774,0.019178082191780823,1.2000000000000004
2017-08-25,SPX,2517.9728363805384,7,c,18.15095347457099,2189.5415968526413,0.03,0.1710313056485031,0.019178082191780823,1.1500000000000004
2017-08-25,SPX,2408.495756537906,7,c,16.626220328830822,2189.5415968526413,0.03,0.1566641760623449,0.019178082191780823,1.1000000000000003
2017-08-25,SPX,2299.018676695274,7,c,16.75685191596686,2189.5415968526413,0.03,0.1578950805951625,0.019178082191780823,1.0500000000000003
2017-08-25,SPX,2189.5415968526418,7,c,17.47434612490334,2189.5415968526413,0.03,0.1646558257825471,0.019178082191780823,1.0000000000000002
2017-08-25,SPX,2080.0645170100097,7,p,18.415930921072587,2189.5415968526413,0.03,0.1735281132518097,0.019178082191780823,0.9500000000000002
2017-08-25,SPX,1970.5874371673772,7,p,18.712204229651064,2189.5415968526413,0.03,0.1763198129201478,0.019178082191780823,0.9
2017-08-25,SPX,1861.110357324745,7,p,16.530333547628516,2189.5415968526413,0.03,0.1557606620179483,0.019178082191780823,0.85
2017-08-25,SPX,1751.633277482113,7,p,17.29271250680068,2189.5415968526413,0.03,0.1629443435236519,0.019178082191780823,0.8
2017-08-25,SPX,1642.156197639481,7,p,18.005520089860102,2189.5415968526413,0.03,0.1696609279597039,0.019178082191780823,0.75
2017-08-25,SPX,1532.679117796849,7,p,16.97045984388093,2189.5415968526413,0.03,0.1599078477403815,0.019178082191780823,0.7
2017-08-25,SPX,2846.4040759084346,7,c,19.830053883773186,2189.5415968526413,0.03,0.1868529943384728,0.019178082191780823,1.3000000000000005
2017-08-25,SPX,1642.156197639481,21,p,32.24557958481118,2189.5415968526413,0.03,0.1754226743336417,0.057534246575342465,0.75
2017-08-25,SPX,2080.0645170100097,45,p,43.79014505049123,2189.5415968526413,0.03,0.1627403757577156,0.1232876712328767,0.9500000000000002
2017-08-25,SPX,1861.110357324745,21,p,31.02086658450884,2189.5415968526413,0.03,0.1687599803281224,0.057534246575342465,0.85
2017-08-25,SPX,1751.633277482113,45,p,46.989265836984906,2189.5415968526413,0.03,0.1746294918656437,0.1232876712328767,0.8
2017-08-25,SPX,1642.156197639481,45,p,50.254386792275895,2189.5415968526413,0.03,0.1867638890124393,0.1232876712328767,0.75
2017-08-25,SPX,1532.679117796849,45,p,50.49014623099299,2189.5415968526413,0.03,0.1876400582875355,0.1232876712328767,0.7
2017-08-25,SPX,2846.4040759084346,30,c,40.196096527453626,2189.5415968526413,0.03,0.182956751562059,0.0821917808219178,1.3000000000000005
2017-08-25,SPX,2736.9269960658025,30,c,36.142372649774295,2189.5415968526413,0.03,0.1645058019310863,0.0821917808219178,1.2500000000000004
2017-08-25,SPX,2627.4499162231705,30,c,33.95199759555272,2189.5415968526413,0.03,0.1545360800117143,0.0821917808219178,1.2000000000000004
2017-08-25,SPX,2517.9728363805384,30,c,35.048057270222735,2189.5415968526413,0.03,0.1595249106425401,0.0821917808219178,1.1500000000000004
2017-08-25,SPX,2408.495756537906,30,c,37.64771859289766,2189.5415968526413,0.03,0.1713575419636755,0.0821917808219178,1.1000000000000003
2017-08-25,SPX,2299.018676695274,30,c,31.555557775083585,2189.5415968526413,0.03,0.14362843268413,0.0821917808219178,1.0500000000000003
2017-08-25,SPX,2189.5415968526418,30,c,36.47110212207133,2189.5415968526413,0.03,0.1660020486214359,0.0821917808219178,1.0000000000000002
2017-08-25,SPX,2080.0645170100097,30,p,34.79473752371869,2189.5415968526413,0.03,0.1583718992327071,0.0821917808219178,0.9500000000000002
2017-08-25,SPX,1970.5874371673772,30,p,34.68466151808356,2189.5415968526413,0.03,0.157870876741576,0.0821917808219178,0.9
2017-08-25,SPX,1751.633277482113,21,p,30.83196847084681,2189.5415968526413,0.03,0.1677323352151538,0.057534246575342465,0.8
2017-08-25,SPX,1861.110357324745,45,p,43.02183441189873,2189.5415968526413,0.03,0.159885049248086,0.1232876712328767,0.85
2017-08-25,SPX,1751.633277482113,30,p,38.17750540586911,2189.5415968526413,0.03,0.173768922239257,0.0821917808219178,0.8
2017-08-25,SPX,1861.110357324745,30,p,42.36545636261175,2189.5415968526413,0.03,0.1928308205065062,0.0821917808219178,0.85
2017-08-25,SPX,1970.5874371673772,21,p,28.57839176705401,2189.5415968526413,0.03,0.1554724082023504,0.057534246575342465,0.9
